id,cancel_pol,room_cat,Family_Friendly,Pets_Allowed,Smoking_Allowed,Events_Allowed,rev_rating,rev_acc,rev_clean,rev_check,rev_comm,rev_loc,rev_val,host_responsetime,host_response_rate,host_is_superhost,host_listings_count,property_type,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_value,reviews_per_month,len_desc,len_experiences,len_summary,len_rules,NearbyAssault,NearbyBikeShare,NearbyClassASexOffenders,NearbyGunShots,NearbyHomicide,NearbyMetros,NearbyMuseums,NearbySexCrime,NearbySexOffenders,Closest_BikeShare,Closest_Metro,Closest_Museum,Closest_SexCrime,Closest_SexOffender,Closest_Arson,Closest_Assault,Closest_GunShot,Closest_Homicide,Closest_ClassA_SexOffender,AvgNightlyPrice,AvgNightlyAdjusted_price,MinNightlyprice,MinNightlyAdjusted_price,MaxNightlyprice,MaxNightlyAdjusted_price,Basic_Amenities,deluxe_amenities,Total_Amenities
17509770,3,3,0,0,0,0,98,10,10,10,10,10,9,3,0.97,0,6,Apartment,3,1,2,2,150,60,2,10,8,9,0.36,1002,4,495,224,32,4,11,21,,3,1,2,31,0.2072,0.1791,0.3258,0.4597,0.0814,3.7316,0.0582,0.0993,0.5583,0.0814,$93.51,$93.51,$70.00,$70.00,$100.00,$100.00,3,3,11
17510907,4,3,1,1,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Apartment,3,1,1,2,,,1,0,0,,,382,4,382,,1,,,,,,,,,0.7441,1.9491,0.858,0.8036,0.7678,5.3864,0.1752,2.9334,1.2845,0.8976,$90.00,$90.00,$90.00,$90.00,$90.00,$90.00,3,3,13
17526235,4,3,1,1,0,0,94,9,9,9,10,10,9,4,1,0,4,Apartment,4,1,2,3,,30,1,0,109,9,4.65,1000,4,473,160,,5,,,,2,1,,,0.1881,0.0964,0.3532,0.572,0.5205,4.0699,0.5024,0.6947,0.6761,0.5205,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,2,2,9
17527412,3,3,0,1,0,0,98,10,10,10,10,10,9,0,,0,2,Apartment,5,2,2,3,,35,2,20,12,9,0.51,1000,4,494,,19,17,17,12,1,7,4,7,37,0.0502,0.3028,0.2191,0.1419,0.0526,2.3232,0.0297,0.2761,0.3516,0.0526,$197.78,$197.78,$165.00,$165.00,$214.00,$214.00,4,2,12
17530726,3,3,1,1,0,0,96,10,10,10,10,9,10,4,1,1,1,House,7,2,3,5,,50,1,0,55,10,2.47,1000,4,474,41,15,1,7,2,,,1,2,19,0.099,1.3756,0.1554,0.4421,0.0554,1.5669,0.0551,0.3432,0.8772,0.2839,$204.60,$204.60,$175.00,$175.00,$210.00,$210.00,4,2,12
17543583,3,3,1,0,0,1,84,9,9,9,9,9,9,4,1,0,6,House,8,2,3,4,100,150,1,0,18,9,0.8,1000,4,435,6,18,4,13,26,,,,3,19,0.3343,0.7342,0.5444,0.2492,0.1418,2.182,0.0507,0.1437,0.9277,0.2061,$261.60,$261.60,$250.00,$250.00,$314.00,$314.00,3,2,10
17547106,3,3,0,0,0,0,99,10,10,10,9,10,10,1,0,0,1,Apartment,2,1,1,1,100,75,2,25,15,10,0.65,1058,4,358,100,2,3,1,,,,,1,6,0.1827,1.0646,0.6243,0.3981,0.0949,4.7677,0.1295,1.8598,0.7061,0.3776,$145.09,$145.09,$125.00,$125.00,$155.00,$155.00,4,2,15
17558492,3,3,1,0,0,0,90,9,9,10,9,10,9,4,1,0,2,Apartment,6,1,2,3,0,60,5,20,97,9,4.15,1000,4,430,226,23,8,12,49,,5,,3,27,0.0862,0.2007,0.6731,0.3002,0.1472,1.7975,0.0607,0.0543,0.8604,0.1472,$179.13,$179.13,$79.00,$79.00,$250.00,$250.00,3,2,12
17559095,4,3,1,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Condominium,4,2,2,2,,,1,0,0,,,501,4,501,166,24,16,3,9,,2,6,4,20,0.1077,0.4155,0.0392,0.0715,0.1317,2.9543,0.086,0.372,0.6886,0.1317,$300.00,$300.00,$300.00,$300.00,$300.00,$300.00,3,2,12
17560654,0,3,1,0,0,0,90,9,9,10,10,10,9,4,1,0,1,House,10,3,4,5,400,225,1,0,76,9,3.29,1000,4,219,1004,9,9,3,,,,2,2,12,0.1191,0.5555,0.3216,0.1833,0.2123,3.8995,0.2128,1.5961,1.0664,0.2123,$473.83,$473.83,$149.00,$149.00,$995.00,$995.00,3,3,13
17566027,0,3,1,0,0,0,99,10,10,10,10,10,10,4,1,1,1,House,12,4,6,9,1200,300,8,50,16,10,0.7,1000,4,322,904,3,2,3,,,,,2,5,0.3751,0.5894,1.9673,0.0309,0.2231,6.3128,0.0309,1.025,1.4452,0.2267,$778.08,$778.08,$665.00,$665.00,$900.00,$900.00,3,4,15
17567903,4,2,0,0,0,0,96,10,10,10,10,9,10,0,,0,1,House,2,1,1,1,,5,1,10,14,10,0.59,1000,4,247,,30,5,13,24,,1,,2,25,0.1783,0.3014,0.8534,0.137,0.1151,2.0038,0.088,0.0478,1.044,0.1151,$41.78,$41.78,$40.00,$40.00,$43.00,$43.00,2,2,8
17568900,4,3,0,0,0,1,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Apartment,4,2,2,2,,,1,0,0,,,474,4,415,283,21,16,13,7,,2,5,5,31,0.1395,0.4532,0.1697,0.1494,0.0916,2.6264,0.1068,0.1457,0.5541,0.2156,$306.63,$306.63,$300.00,$300.00,$313.00,$313.00,0,0,0
17573208,3,3,1,0,0,0,98,10,9,10,10,10,9,4,1,0,1,Apartment,4,1,1,1,0,30,2,0,11,9,0.47,406,4,406,,15,12,13,26,2,5,2,5,29,0.0601,0.0517,0.2703,0.1145,0.0429,2.0745,0.0429,0.0356,0.104,0.0686,$214.91,$214.91,$199.00,$199.00,$215.00,$215.00,4,2,13
17576138,3,2,0,0,0,0,97,10,10,10,10,10,10,4,0.94,0,1,House,4,1,2,2,,35,2,30,74,10,3.16,1000,4,415,,32,9,12,52,3,2,,6,30,0.1248,0.4415,0.8244,0.1002,0.0287,1.6505,0.0768,0.1219,0.1899,0.0287,$105.36,$105.36,$85.00,$85.00,$120.00,$120.00,3,1,8
17582793,4,3,1,0,0,0,96,10,10,10,10,10,10,3,1,0,1,Guest suite,2,1,1,1,0,30,1,0,56,10,2.41,1000,4,441,292,14,4,6,6,1,5,,5,21,0.321,0.2452,1.0107,0.1511,0.1281,0.9189,0.1511,0.3428,0.1519,0.1281,$92.56,$92.56,$90.00,$90.00,$99.00,$99.00,3,1,10
17583116,0,3,1,0,0,0,100,10,10,10,10,10,10,0,,0,1,Apartment,2,1,1,2,0,60,1,0,2,10,0.09,1000,4,486,320,57,14,12,44,2,3,2,3,33,0.0629,0.2842,0.1876,0.0858,0.0862,3.1973,0.0187,0.0592,0.1808,0.0862,$109.78,$109.78,$89.00,$89.00,$128.00,$128.00,4,3,15
17587023,3,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,3,1,0,482,Other,3,1,1,2,,100,1,0,0,,,1024,4,177,,29,15,35,,,12,19,4,71,0.0528,0.1597,0.0711,0.0962,0.0964,1.7172,0.2258,0.6349,0.7988,0.0964,$241.42,$241.42,$228.00,$228.00,$479.00,$479.00,3,3,12
17588084,0,1,0,0,0,0,96,10,10,10,10,9,10,4,1,0,37,Townhouse,1,2,1,1,150,9,1,0,41,10,1.86,1000,4,479,1000,52,14,15,46,1,3,2,5,35,0.0907,0.1687,0.3109,0.2078,0.0326,3.2163,0.0575,0.0806,0.106,0.0577,$34.53,$34.53,$21.00,$21.00,$38.00,$38.00,3,1,10
17588156,3,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,3,1,0,482,Other,3,1,1,2,,100,1,0,0,,,1024,4,219,,12,22,7,,,4,2,3,17,0.0817,0.0701,0.1945,0.1791,0.0591,3.3957,0.0964,1.363,0.6851,0.0591,$228.00,$228.00,$228.00,$228.00,$228.00,$228.00,4,3,13
17589398,0,1,0,0,0,0,96,10,10,10,10,9,9,4,1,0,37,Townhouse,1,2,1,1,150,9,1,0,38,9,1.65,1000,4,478,1000,54,15,15,50,1,3,2,5,33,0.1204,0.2437,0.4034,0.2616,0.0196,3.1448,0.0595,0.1051,0.2025,0.0196,$34.53,$34.53,$21.00,$21.00,$38.00,$38.00,3,1,10
17592316,4,2,0,0,0,0,96,10,10,10,10,10,10,2,1,0,2,Townhouse,2,2,1,1,,,1,0,17,10,0.76,1000,4,492,6,32,10,4,43,,6,1,3,22,0.0659,0.0568,0.0869,0.3366,0.1072,2.6114,0.044,0.1019,0.6512,0.3439,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,3,2,10
17593445,0,3,1,0,0,0,96,10,10,10,10,10,10,4,1,1,1,House,4,2,2,2,165,80,1,0,87,10,3.79,1000,4,425,157,3,4,1,,,,2,2,5,0.256,1.1141,0.1881,0.3539,0.1303,4.4154,0.3794,1.8675,1.217,0.3944,$175.15,$175.15,$103.00,$103.00,$202.00,$202.00,3,2,11
17594308,3,3,1,0,0,0,91,10,10,9,9,10,10,2,0.62,0,4,Condominium,4,1,1,2,500,100,2,20,50,10,2.17,1000,4,208,,27,12,9,36,1,9,2,3,29,0.1335,0.1136,0.3099,0.3431,0.1655,2.3303,0.1591,0.1042,0.3147,0.1655,$232.32,$232.32,$150.00,$150.00,$319.00,$319.00,3,2,13
17601148,3,2,0,0,0,0,100,10,10,10,10,10,10,0,,0,1,House,2,1,1,1,,,1,0,2,10,0.09,1002,4,141,,20,4,15,46,2,,,3,27,0.1709,0.9246,0.6957,0.3056,0.1052,4.1802,0.151,0.1185,0.151,0.1052,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,3,2,13
17619774,0,1,0,0,0,0,93,10,9,10,10,9,9,4,1,0,37,Townhouse,1,2,1,1,150,9,1,0,21,9,0.95,1000,4,479,1000,56,12,21,45,1,3,4,5,41,0.0814,0.2203,0.4551,0.3524,0.047,3.2071,0.0472,0.0787,0.2382,0.1122,$34.53,$34.53,$21.00,$21.00,$38.00,$38.00,3,1,10
17620157,0,2,0,0,0,0,91,10,9,10,10,10,9,4,1,0,37,Townhouse,2,2,1,1,150,18,1,0,65,9,2.78,1000,4,454,1000,48,15,15,49,1,3,2,5,35,0.1307,0.2106,0.3446,0.2359,0.0712,3.1749,0.0976,0.0954,0.148,0.0757,$68.41,$68.41,$56.00,$56.00,$76.00,$76.00,3,1,10
17620806,0,2,0,0,0,0,88,10,10,10,10,10,9,4,1,0,37,Townhouse,2,2,1,2,150,18,1,0,57,9,2.45,1000,4,489,1000,47,15,14,49,1,3,2,5,32,0.094,0.2702,0.4021,0.2248,0.0321,3.1155,0.0949,0.09,0.2133,0.0321,$64.44,$64.44,$55.00,$55.00,$72.00,$72.00,3,1,10
17621824,0,3,1,0,0,0,100,10,10,10,10,10,10,4,1,0,41,Apartment,2,1,0,1,0,50,2,0,6,10,0.31,1000,4,427,749,25,16,12,8,,4,5,5,30,0.1445,0.4166,0.1928,0.1144,0.0639,2.6061,0.1521,0.1069,0.5312,0.2014,$145.79,$145.79,$95.00,$95.00,$165.00,$165.00,3,2,11
17625848,4,3,1,0,0,0,100,10,10,10,10,10,10,3,0.9,1,1,Apartment,2,1,1,1,,40,1,0,58,10,2.57,1000,4,444,284,10,4,9,11,,,,2,16,0.2368,0.6428,0.6654,0.477,0.1676,2.4959,0.2211,0.2794,1.6322,0.2395,$76.90,$76.90,$70.00,$70.00,$84.00,$84.00,4,1,12
17632784,0,2,0,0,0,0,100,10,10,10,10,10,10,4,1,1,2,House,1,1,1,1,250,65,1,0,15,10,0.67,1000,4,472,1000,25,11,12,36,2,6,,3,29,0.1906,0.2654,0.5538,0.3037,0.2038,2.0131,0.1558,0.0798,0.217,0.2038,$75.00,$68.56,$75.00,$68.00,$75.00,$75.00,4,2,13
17634001,0,3,1,0,0,0,96,9,10,10,10,10,9,4,1,0,2,House,7,2,4,5,100,100,5,10,102,9,4.42,1000,4,485,699,25,12,6,20,,,,,22,0.103,0.8658,0.6949,0.5722,0.0543,0.2257,0.2189,0.181,0.7769,0.3488,$206.12,$206.12,$160.00,$160.00,$231.00,$231.00,3,2,11
17635273,4,3,1,0,0,0,100,10,10,10,10,8,10,0,,0,1,Apartment,2,1,1,1,,,1,0,1,10,0.11,71,4,71,,28,5,11,33,,3,1,1,28,0.2123,0.2614,0.1271,0.4923,0.0868,3.292,0.0127,0.0189,0.6305,0.0868,$225.00,$225.00,$225.00,$225.00,$225.00,$225.00,3,3,10
17635928,4,2,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,House,1,1,1,1,,,1,0,0,,,190,4,190,79,17,2,7,20,1,3,2,1,16,0.3442,0.3207,0.4251,0.4479,0.0594,3.5524,0.1001,0.0533,0.4247,0.1692,$200.00,$200.00,$200.00,$200.00,$200.00,$200.00,2,1,9
17638871,3,2,1,0,0,0,98,10,10,10,10,10,10,4,1,1,5,House,2,2,1,2,250,40,1,39,22,10,0.95,1000,4,497,117,26,11,6,51,1,4,1,2,21,0.099,0.1474,0.3997,0.2175,0.053,2.1399,0.0758,0.0686,0.3692,0.053,$89.89,$89.89,$69.00,$69.00,$104.00,$104.00,4,1,10
17639543,3,1,0,0,0,0,96,10,9,10,10,10,10,3,1,0,1,Apartment,2,1,1,1,200,,1,10,76,10,3.26,1002,4,502,,19,26,9,,,9,6,3,29,0.0359,0.1733,0.0621,0.0948,0.1186,3.2555,0.0332,1.2299,0.5448,0.1186,$50.19,$50.19,$50.00,$50.00,$55.00,$55.00,2,1,8
17640610,3,2,1,0,0,0,100,10,10,10,10,9,10,4,1,1,5,House,2,2,1,1,250,40,1,39,10,10,0.44,1000,4,496,117,29,10,10,45,2,6,,3,30,0.0874,0.2531,0.5163,0.2041,0.1546,2.0264,0.1457,0.0747,0.3164,0.1546,$96.94,$96.94,$69.00,$69.00,$116.00,$116.00,4,1,10
17649505,3,3,1,0,0,0,98,10,10,10,10,10,10,4,1,1,1,Guest suite,3,1,0,2,100,45,2,10,124,10,5.41,1000,4,499,371,23,7,7,3,1,,2,3,18,0.036,0.5229,0.3995,0.3555,0.2248,3.768,0.2209,0.2508,0.3481,0.2248,$92.15,$92.15,$89.00,$89.00,$109.00,$109.00,3,3,12
17650262,3,3,1,0,0,0,98,10,10,10,10,10,10,4,1,1,5,House,8,2,4,6,400,100,4,29,36,10,1.58,1000,4,483,117,28,13,8,50,2,7,1,2,24,0.1047,0.1656,0.4214,0.2334,0.0597,2.121,0.1074,0.0326,0.3307,0.0597,$282.50,$282.50,$269.00,$269.00,$294.00,$294.00,4,1,10
17651696,3,3,0,0,0,0,99,10,10,10,10,10,10,4,1,1,1,Apartment,2,1,1,1,0,0,1,0,36,10,2.13,1000,4,486,858,53,11,19,44,1,3,2,5,37,0.0981,0.2938,0.4116,0.3526,0.0667,3.1481,0.0652,0.0128,0.3027,0.1082,$140.60,$140.60,$120.00,$120.00,$152.00,$152.00,3,1,9
17654672,3,3,1,0,0,0,100,10,10,10,10,10,9,4,1,1,6,House,16,4,6,8,1250,275,14,35,13,9,0.6,338,4,338,1000,24,8,5,40,,4,2,4,19,0.1765,0.159,0.3547,0.2204,0.0773,2.219,0.1171,0.1908,0.5375,0.1905,$896.82,$888.91,$825.00,$825.00,$955.00,$926.00,4,5,16
17654905,4,3,1,1,0,0,30,3,3,8,6,8,5,4,1,0,1,Condominium,3,2,2,3,150,55,2,20,2,5,0.31,1002,4,447,,34,10,13,32,1,,1,1,29,0.1843,0.6817,0.2496,0.0957,0.0339,0.6342,0.0413,0.0852,0.3697,0.1425,$107.05,$107.05,$87.00,$87.00,$121.00,$121.00,4,2,13
17655720,4,3,1,1,0,0,84,10,8,10,10,10,9,1,0,0,1,Apartment,4,1,1,1,0,50,1,0,7,9,0.3,1002,4,445,95,38,17,5,9,1,,5,3,22,0.1149,0.5061,0.2124,0.1763,0.0611,3.1668,0.1335,0.3266,0.4667,0.3201,$148.67,$148.67,$120.00,$120.00,$169.00,$169.00,2,1,11
17657537,0,3,1,0,0,0,86,9,8,9,10,8,9,4,1,0,4,Apartment,5,1,2,2,,30,1,15,22,9,1.02,1002,4,338,243,23,1,17,47,1,,,3,28,0.0793,0.8726,0.9499,0.2258,0.0613,0.6549,0.0843,0.0776,0.3897,0.0613,$74.62,$74.62,$55.00,$55.00,$85.00,$85.00,2,2,10
17662150,3,3,0,0,0,0,97,10,10,10,10,10,10,4,1,1,1,Guest suite,4,1,1,2,100,49,2,15,42,10,3.1,1002,4,342,,53,10,18,40,1,6,2,2,39,0.0701,0.3131,0.3082,0.304,0.0881,3.3029,0.197,0.1154,0.3906,0.0881,$100.74,$100.74,$75.00,$75.00,$110.00,$110.00,3,1,11
17665223,3,3,1,1,0,0,96,10,10,10,10,9,9,0,,0,1,Townhouse,4,1,2,3,200,60,4,0,5,9,0.22,1000,4,364,,55,5,27,56,3,,,1,43,0.1671,0.5925,1.1229,0.2246,0.0264,0.6348,0.0478,0.0218,0.1671,0.0264,$160.01,$160.01,$160.00,$160.00,$162.00,$162.00,3,2,10
17665510,0,2,0,0,0,0,98,10,10,10,10,10,9,0,,0,2,Apartment,2,1,1,1,250,10,1,35,9,9,0.39,1000,4,490,71,39,19,57,11,1,18,11,7,109,0.0538,0.1362,0.0841,0.1623,0.0403,1.7659,0.04,0.357,0.3803,0.0403,$145.00,$145.00,$145.00,$145.00,$145.00,$145.00,4,1,14
17668752,4,2,0,0,0,0,94,10,10,10,10,9,10,0,,0,2,Townhouse,2,1,1,1,0,35,1,0,45,10,1.93,1000,4,358,748,52,5,28,55,3,,,1,47,0.2509,0.6906,1.0207,0.22,0.0295,0.7151,0.0376,0.0222,0.1423,0.0295,$46.61,$46.61,$34.00,$34.00,$53.00,$53.00,3,1,7
17676563,3,2,0,0,0,0,100,10,10,10,10,10,10,2,1,0,1,House,1,2,1,1,100,15,1,0,2,10,0.09,1000,4,112,229,5,,4,,,,,,7,0.7632,0.7536,1.2611,0.8516,0.0979,3.8903,0.405,0.8673,1.5096,0.1628,$73.67,$73.67,$60.00,$60.00,$83.00,$83.00,2,1,6
17676838,4,3,0,0,0,0,98,10,10,10,10,10,10,0,,1,1,Apartment,4,1,1,2,0,30,2,20,47,10,2.73,1000,4,72,349,21,7,12,31,,,,4,20,0.0879,0.5668,0.5993,0.2969,0.1303,1.9887,0.0496,0.1066,0.626,0.1303,$111.16,$111.16,$110.00,$110.00,$114.00,$114.00,3,4,13
17679385,3,2,0,0,0,0,100,10,10,10,10,9,10,3,1,1,2,Townhouse,2,2,1,1,,,1,40,8,10,0.35,1002,4,439,1000,20,3,15,71,2,3,,4,34,0.3048,0.3243,1.3415,0.2559,0.1277,1.8543,0.1664,0.1584,0.2163,0.1821,$83.40,$83.40,$80.00,$80.00,$94.00,$94.00,3,3,11
17683880,0,3,1,0,0,0,91,9,9,10,10,10,9,4,1,0,2,House,10,2,3,7,500,200,1,0,60,9,2.83,1000,4,495,280,18,8,9,19,,2,1,1,19,0.1507,0.38,0.1285,0.227,0.0599,0.8605,0.0755,0.0515,0.5625,0.1312,$207.04,$207.04,$170.00,$170.00,$300.00,$300.00,3,2,12
17692899,3,3,1,0,0,0,99,10,10,10,10,10,10,4,1,0,2,Apartment,2,1,1,1,,50,1,0,24,10,1.07,803,4,498,6,48,10,16,20,1,6,2,3,38,0.1265,0.331,0.2078,0.1101,0.017,3.6061,0.0471,0.141,0.4569,0.017,$106.95,$106.95,$99.00,$99.00,$130.00,$130.00,3,1,9
17695108,4,3,1,1,0,0,98,10,9,10,10,9,10,0,,0,1,Apartment,2,1,1,1,100,50,1,0,9,10,0.47,1002,4,479,147,5,,2,,,,2,,8,0.7093,0.757,0.2825,0.5134,0.0984,3.3874,0.1927,0.6133,0.8159,0.2034,$58.49,$58.49,$40.00,$40.00,$68.00,$68.00,3,3,9
17695403,4,3,1,1,1,0,94,10,10,10,10,10,10,0,,0,1,Apartment,6,2,2,4,,,1,0,10,10,0.49,280,4,280,6,39,10,19,52,4,4,2,8,41,0.1485,0.2964,0.3829,0.2059,0.1522,1.7393,0.2403,0.143,0.0575,0.2156,$206.75,$206.75,$200.00,$200.00,$212.00,$212.00,3,2,12
17695736,0,1,0,0,0,0,93,10,9,10,10,9,9,4,1,0,37,Townhouse,1,2,1,1,150,9,1,0,31,9,1.34,1000,4,478,1000,50,14,16,49,1,3,2,5,37,0.1186,0.1929,0.3366,0.2306,0.0594,3.1927,0.0799,0.081,0.1345,0.08,$34.53,$34.53,$21.00,$21.00,$38.00,$38.00,3,1,10
17697741,3,3,1,0,0,0,87,9,9,10,9,9,9,4,1,0,1,Apartment,4,1,1,2,100,65,2,5,50,9,2.18,1000,4,474,,41,9,11,8,2,3,2,5,27,0.1163,0.3739,0.2645,0.1621,0.0291,3.7388,0.0841,0.0496,0.4452,0.0291,$81.34,$81.34,$62.00,$62.00,$93.00,$93.00,3,2,11
17700270,0,3,1,0,0,0,96,10,9,10,10,10,10,4,1,1,12,Apartment,4,1,1,2,0,75,2,35,87,10,3.88,332,4,332,,17,11,3,,1,1,2,2,15,0.1384,0.4892,0.3602,0.2343,0.196,3.5859,0.1483,0.6431,0.4725,0.196,$137.70,$137.70,$85.00,$85.00,$152.00,$152.00,4,2,15
17709666,4,3,1,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,House,10,2,4,5,500,,1,0,0,,,389,4,389,44,26,8,14,30,,,,5,26,0.0245,0.5249,0.6164,0.2394,0.1367,1.9686,0.0208,0.1577,0.5802,0.1735,$395.00,$395.00,$395.00,$395.00,$395.00,$395.00,4,2,12
17712277,0,3,1,1,1,1,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Apartment,3,2,0,2,423,,1,150,0,,,15,4,15,,31,16,11,2,1,3,8,5,31,0.0724,0.4333,0.1607,0.2983,0.1739,2.816,0.1346,0.3557,0.4543,0.1739,$273.00,$273.00,$273.00,$273.00,$273.00,$273.00,2,6,12
17714706,0,3,1,0,0,0,93,10,9,10,10,10,10,0,,0,1,House,16,6,9,10,0,400,1,0,27,10,1.22,1000,4,339,31,10,3,5,1,,,,2,11,0.2556,0.7519,0.6499,0.3162,0.244,4.2189,0.3047,0.3742,0.9288,0.244,$900.00,$900.00,$900.00,$900.00,$900.00,$900.00,3,3,12
17716307,0,3,0,0,0,0,100,10,10,10,10,10,10,4,1,1,3,Apartment,2,1,1,2,500,50,2,0,143,10,6.24,251,4,251,618,35,11,21,56,4,3,1,8,43,0.1457,0.2372,0.3757,0.1762,0.0996,1.8227,0.2072,0.0536,0.0431,0.2072,$145.80,$145.80,$134.00,$134.00,$147.00,$147.00,4,3,14
17719704,4,3,1,0,0,0,93,10,10,9,9,9,9,0,,0,1,House,8,2,4,4,500,0,4,25,3,9,0.18,539,4,494,,6,5,1,,,3,,2,2,0.2187,0.2834,0.8566,0.1855,0.4406,6.497,0.1313,2.7405,1.771,0.4406,$350.00,$350.00,$350.00,$350.00,$350.00,$350.00,3,3,12
17721267,4,3,1,1,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Apartment,3,2,1,1,,,1,0,0,,,162,4,162,,19,10,3,,1,1,1,2,13,0.0997,0.4602,0.3566,0.113,0.0553,3.605,0.1097,0.525,0.3177,0.0553,$130.00,$130.00,$130.00,$130.00,$130.00,$130.00,3,3,13
17723426,0,2,0,0,0,0,100,10,10,10,10,10,10,0,,0,1,Apartment,2,1,1,1,100,40,1,0,1,10,0.05,1000,4,494,334,30,14,4,16,1,,2,3,21,0.1195,0.6354,0.1851,0.0667,0.056,3.4412,0.0667,0.3684,0.1943,0.1252,$79.65,$79.65,$55.00,$55.00,$94.00,$94.00,4,1,9
17733797,3,3,0,0,0,0,99,10,10,10,10,10,10,4,1,1,1,Townhouse,4,1,1,2,500,40,1,0,105,10,4.83,1000,4,492,430,15,9,3,,1,2,1,2,9,0.0645,0.3333,0.4837,0.2389,0.183,3.733,0.1968,0.6237,0.4075,0.183,$114.09,$114.09,$105.00,$105.00,$130.00,$130.00,3,2,12
17736622,3,1,1,0,0,0,99,10,10,10,10,10,10,2,0.5,0,2,Apartment,2,1,1,1,,,1,0,73,10,3.51,1006,4,493,70,3,3,4,,,2,,,7,0.0434,0.0558,2.1427,0.6322,0.0583,5.7382,0.2883,0.8558,1.2808,0.0583,$62.75,$62.75,$40.00,$40.00,$78.00,$78.00,3,3,12
17737928,3,2,0,0,0,0,99,10,10,10,10,9,10,0,,1,1,Townhouse,2,2,1,1,,30,1,10,39,10,1.72,879,4,229,667,63,6,34,72,3,,,3,66,0.1842,1.1506,0.777,0.1165,0.0508,0.7773,0.0031,0.0801,0.3951,0.0508,$67.89,$67.89,$60.00,$60.00,$100.00,$100.00,3,3,12
17744570,0,3,1,0,0,0,96,10,10,10,10,10,9,4,0.96,0,3,Apartment,4,1,0,2,0,65,2,15,128,9,5.55,607,4,211,37,12,18,6,,,2,2,4,15,0.0844,0.1385,0.3695,0.1668,0.1426,3.5432,0.127,1.3869,0.7537,0.197,$111.11,$111.11,$61.00,$61.00,$140.00,$140.00,4,2,12
17747520,3,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,3,1,0,482,Other,3,1,1,2,,100,1,0,0,,,1033,4,169,,22,9,11,34,,5,,3,23,0.1563,0.2272,0.5965,0.1013,0.1015,1.5661,0.2179,0.2458,0.7376,0.1015,$218.87,$218.87,$179.00,$179.00,$220.00,$220.00,4,5,16
17747661,3,2,1,0,0,0,100,10,10,10,10,10,10,4,1,0,2,House,2,2,1,1,0,40,1,0,13,10,0.62,1000,4,355,6,28,9,4,6,1,4,,1,9,0.1743,0.2562,0.5705,0.4884,0.2163,0.9972,0.1708,0.1903,0.2441,0.2163,$92.69,$92.69,$90.00,$90.00,$95.00,$95.00,3,1,12
17748684,0,2,0,0,0,0,99,10,10,10,10,10,10,4,1,1,2,Townhouse,2,1,1,1,,35,1,0,46,10,2,1000,4,447,90,15,5,6,3,1,,1,2,14,0.1595,0.5764,0.4606,0.2027,0.1895,3.8936,0.2776,0.2,0.4959,0.1895,$75.53,$75.53,$55.00,$55.00,$90.00,$90.00,2,1,9
17761010,0,3,1,0,0,0,100,10,10,10,10,10,10,4,1,1,2,Townhouse,6,3,4,4,0,95,1,0,6,10,0.87,1000,4,352,579,10,5,6,3,,,1,2,14,0.2104,0.5791,0.4368,0.1595,0.1797,3.9188,0.2591,0.1825,0.5371,0.1797,$279.18,$279.18,$170.00,$170.00,$368.00,$368.00,3,3,13
17764153,0,3,0,0,0,0,99,10,10,10,10,10,10,4,1,1,3,Apartment,4,2,2,2,500,75,4,0,97,10,4.28,1000,4,390,610,27,13,17,48,3,4,1,4,37,0.1968,0.1876,0.3697,0.1416,0.0942,1.8997,0.1667,0.0069,0.1152,0.1733,$244.20,$244.20,$204.00,$204.00,$272.00,$272.00,4,2,14
17765896,4,2,1,1,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,House,2,1,1,1,,,1,0,0,,,100,4,100,,,2,1,,,,,,1,0.1477,1.7294,2.426,1.1862,0.4819,7.4158,0.6535,2.0184,2.3716,0.4819,$101.56,$101.56,$99.00,$99.00,$104.00,$104.00,3,2,10
17777321,0,2,1,0,0,0,88,9,9,9,9,9,9,0,,0,2,House,2,2,1,1,,,1,0,128,9,5.54,1000,4,270,6,30,1,24,116,4,2,,1,36,0.1461,0.1616,2.3293,0.4421,0.1418,0.9077,0.0526,0.0492,0.0434,0.1418,$37.80,$37.80,$27.00,$27.00,$44.00,$44.00,3,2,12
