id,cancel_pol,room_cat,Family_Friendly,Pets_Allowed,Smoking_Allowed,Events_Allowed,rev_rating,rev_acc,rev_clean,rev_check,rev_comm,rev_loc,rev_val,host_responsetime,host_response_rate,host_is_superhost,host_listings_count,accommodates,bathrooms,bedrooms,beds,square_feet,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_value,reviews_per_month,len_desc,len_summary,len_rules,NearbyArson,NearbyAssault,NearbyBikeShare,NearbyClassASexOffenders,NearbyGunShots,NearbyHomicide,NearbyMetros,NearbyMuseums,NearbySexCrime,NearbySexOffenders,Closest_BikeShare,Closest_Metro,Closest_Museum,Closest_SexCrime,Closest_SexOffender,Closest_Arson,Closest_Assault,Closest_GunShot,Closest_Homicide,Closest_ClassA_SexOffender,AvgNightlyPrice,AvgNightlyAdjusted_price,MinNightlyprice,MinNightlyAdjusted_price,MaxNightlyprice,MaxNightlyAdjusted_price,Basic_Amenities,deluxe_amenities,Total_Amenities
5486834,0,3,1,0,0,0,100,10,10,10,10,10,10,0,0,0,1,6,2,2,3,0,0,0,1,0,2,10,0.04,978,237,0,1,54,11,20,53,1,0,0,3,44,0.15,0.99,0.55,0.26,0.08,0.48,0.11,0.08,0.39,0.2,199,199,199,199,199,199,4,3,12
5490041,0,2,0,0,0,0,98,10,10,10,10,10,10,0,0,1,1,2,2,1,1,0,0,50,1,10,89,10,1.87,1000,234,0,0,39,12,3,45,0,3,3,4,21,0.13,0.13,0.29,0.27,0.13,2.83,0.12,0.06,0.6,0.31,114.41,114.41,85,85,132,132,4,2,13
5495646,3,3,1,0,0,0,98,10,10,10,10,10,10,3,1,0,1,2,1,1,1,0,0,0,1,0,142,10,3.12,801,258,0,1,40,10,8,35,0,0,0,0,24,0.15,0.85,0.71,0.55,0.11,0.16,0.09,0.14,0.62,0.26,110,110,110,110,110,110,3,1,11
5495901,3,3,0,0,0,0,99,10,10,10,10,10,10,3,1,1,1,4,1,1,2,0,120,100,2,20,33,10,1.32,1000,495,1018,0,15,3,10,8,1,3,0,4,20,0.2,0.14,1.31,0.29,0.12,0.66,0.03,0.13,0.5,0.13,115.74,115.74,90,90,147,147,4,2,11
5496664,3,3,0,0,0,0,96,10,10,10,10,10,10,0,0,0,1,3,1,1,1,0,0,25,1,0,16,10,0.34,454,317,0,0,23,14,2,0,0,3,9,2,15,0.07,0.18,0.06,0.22,0.11,3.41,0.19,1.01,0.63,0.43,130.7,130.7,125,125,145,145,3,2,7
5521034,3,3,0,0,0,0,93,10,9,10,10,9,9,0,0,0,1,3,1,1,2,0,200,18,2,25,14,9,0.46,1000,372,0,0,30,5,11,29,0,3,1,1,28,0.17,0.22,0.08,0.49,0.11,3.33,0.02,0.05,0.65,0.11,76.65,76.65,68,68,81,81,3,1,9
5521395,4,3,1,1,0,1,92,9,8,9,10,9,10,0,0,0,1,4,1,2,2,0,0,0,1,0,12,10,0.29,211,211,0,0,28,8,15,32,2,2,0,5,34,0.06,0.2,0.61,0.28,0.09,1.42,0.2,0.18,0.28,0.09,108.55,108.55,100,100,130,130,4,5,15
5538672,0,3,0,0,0,0,92,9,9,9,9,10,9,3,1,0,1,2,1,0,1,0,0,60,1,0,40,9,0.85,994,242,248,0,12,17,5,0,0,2,3,4,16,0.04,0.23,0.44,0.24,0.12,3.58,0.1,1.36,0.76,0.28,82.62,82.62,60,60,85,85,3,2,12
5560185,0,3,1,0,0,0,99,10,10,10,10,10,10,4,1,1,5,3,1,0,2,0,500,100,2,15,227,10,4.84,1016,500,591,0,23,18,2,0,0,3,9,2,16,0.1,0.24,0.09,0.25,0.13,3.38,0.18,1.02,0.56,0.37,145.48,145.48,79,79,259,259,4,2,13
5562632,4,3,1,0,0,0,98,10,10,10,10,10,10,0,0,0,1,4,1,1,2,0,0,0,1,0,32,10,0.68,1000,357,0,0,1,0,0,0,0,0,0,0,0,0.74,2.08,0.92,0.92,0.66,5.51,0.2,3.01,1.28,0.93,258,258,258,258,258,258,4,2,10
5568862,0,2,1,0,0,0,94,10,9,10,10,10,10,4,1,0,8,2,1,1,1,0,0,0,1,0,80,10,1.71,1001,190,562,0,29,19,5,0,1,9,10,2,21,0.05,0.05,0.03,0.12,0.07,3.21,0.11,0.84,0.42,0.22,99.85,99.85,89,89,100,100,4,1,6
5568967,3,3,1,0,0,0,82,8,9,8,9,10,9,4,1,0,1,6,2,2,3,0,1000,140,4,20,11,9,0.24,1000,486,363,0,7,9,2,0,0,4,1,0,5,0.1,0.28,0.47,0.56,0.28,0.95,0.19,0.7,0.63,0.28,151.02,151.02,87,87,188,188,4,1,9
5569363,0,2,0,0,0,0,93,10,9,10,9,10,9,4,1,0,8,2,1,1,1,0,0,0,1,0,97,9,2.09,1001,191,562,0,28,24,9,0,1,10,11,3,31,0.15,0.09,0.11,0.18,0.11,3.11,0.02,0.77,0.32,0.12,99.85,99.85,89,89,100,100,4,1,5
5569874,0,2,0,0,0,0,91,9,9,10,9,10,9,4,1,0,8,2,1,1,1,0,0,0,1,0,61,9,1.3,1001,191,562,0,28,20,6,0,1,8,11,2,24,0.1,0.02,0.1,0.09,0.15,3.15,0.09,0.77,0.39,0.21,99.85,99.85,89,89,100,100,3,1,4
5570026,0,2,0,0,0,0,94,9,9,10,9,10,9,4,1,0,8,2,1,1,1,0,0,0,1,0,115,9,2.48,1001,219,562,0,27,20,5,0,1,9,9,3,22,0.11,0.12,0.05,0.19,0.03,3.22,0.11,0.88,0.4,0.2,80.16,80.16,79,79,85,85,3,0,3
5570273,0,2,0,0,0,0,92,10,10,10,10,10,9,4,1,0,8,2,1,1,1,0,0,0,1,0,174,9,3.68,1001,224,562,0,27,23,6,0,1,10,9,3,24,0.13,0.14,0.07,0.21,0.06,3.2,0.1,0.89,0.38,0.19,80.16,80.16,79,79,85,85,3,1,4
5570446,0,2,0,0,0,0,92,10,10,9,9,10,9,4,1,0,8,1,1,1,1,0,0,0,1,0,205,9,4.34,1001,233,562,0,28,24,10,0,1,10,10,3,32,0.15,0.11,0.12,0.2,0.09,3.1,0.01,0.78,0.3,0.1,93.95,93.95,70,70,95,95,4,1,6
5570591,0,2,0,0,0,0,92,10,9,10,9,10,9,4,1,0,8,2,1,1,1,0,0,0,1,0,61,9,1.39,1001,191,562,0,29,22,8,0,1,9,11,2,26,0.1,0.04,0.07,0.13,0.12,3.15,0.07,0.79,0.37,0.17,90,90,90,90,90,90,4,1,7
5592949,3,2,1,0,0,0,97,10,10,10,10,10,10,4,1,1,4,3,1,1,2,0,0,40,2,20,139,10,2.92,1000,398,361,0,23,11,8,37,2,7,1,2,22,0.12,0.14,0.43,0.35,0.13,2.15,0.06,0.06,0.22,0.13,110.5,110.5,55,55,216,216,3,1,8
5593060,3,3,1,0,0,0,97,10,10,10,10,9,9,2,1,0,1,2,1,1,1,0,0,25,1,0,19,9,0.41,266,248,0,0,24,4,5,5,1,5,0,5,18,0.26,0.19,0.96,0.21,0.17,0.92,0.21,0.29,0.11,0.17,120,120,120,120,120,120,4,2,12
5593096,3,2,1,0,0,0,95,10,10,10,10,10,9,4,1,1,4,2,1,1,1,0,0,40,2,40,98,9,2.06,1000,469,494,0,25,11,8,44,2,7,1,2,23,0.07,0.09,0.38,0.34,0.09,2.19,0.1,0.08,0.27,0.09,112.47,112.47,55,55,219,219,3,1,8
5642436,3,3,1,0,0,0,96,10,10,10,10,10,10,0,0,1,1,3,1,1,1,0,500,45,2,50,110,10,2.41,1000,494,147,0,10,11,3,0,1,5,0,3,7,0.15,0.24,0.67,0.43,0.26,1.08,0.22,0.56,0.45,0.26,125,125,125,125,125,125,4,3,13
5647520,4,3,0,0,0,0,96,10,10,9,9,10,10,0,0,0,1,2,1,0,1,0,200,0,2,150,5,10,0.14,1000,173,112,0,0,4,1,0,0,2,1,0,1,0.26,0.15,0.35,0.77,0.49,4.25,0.71,0.92,0.9,0.49,150,150,150,150,150,150,4,2,10
5652436,3,2,1,0,0,0,96,10,10,10,10,8,9,3,1,1,2,2,2,1,0,0,350,75,1,25,13,9,0.28,1000,452,114,0,71,9,26,67,2,0,0,4,55,0.17,1.07,0.61,0.14,0.07,0.56,0.08,0.03,0.35,0.09,65,65,65,65,65,65,4,2,14
5654438,0,3,1,0,0,0,93,10,9,9,9,10,9,3,0.94,0,56,9,2,3,6,0,0,200,6,5,108,9,2.3,1000,234,76,0,7,11,3,0,0,4,1,0,6,0.12,0.26,0.46,0.58,0.26,0.93,0.17,0.68,0.63,0.26,430.64,430.64,99,99,475,475,4,2,11
5660850,3,3,1,1,0,0,99,10,10,10,10,10,10,2,1,0,1,2,1,1,2,0,300,95,1,0,35,10,0.74,1000,198,168,1,28,6,10,19,0,0,0,0,21,0.17,0.58,0.93,0.64,0.06,0.17,0.23,0.11,0.68,0.25,175,175,175,175,175,175,4,2,14
5661282,4,2,0,0,0,0,97,10,10,10,10,10,10,0,0,0,1,2,1,1,1,0,0,0,1,0,64,10,1.37,246,246,0,0,31,9,12,58,4,0,0,7,30,0.06,0.53,0.69,0.15,0.11,1.72,0.06,0.07,0.25,0.13,120,120,120,120,120,120,4,2,12
5684746,4,2,0,0,0,0,97,10,10,10,10,10,10,2,0.78,1,2,2,1,1,1,0,150,25,1,25,30,10,0.64,1001,270,89,0,30,11,7,33,1,6,1,1,25,0.12,0.16,0.13,0.33,0.16,2.45,0.12,0.07,0.49,0.19,65.7,65.7,60,60,80,80,4,1,11
5696377,0,3,1,0,0,0,96,10,10,10,10,10,9,4,1,0,2,6,2,3,3,0,199,125,6,60,47,9,1,1000,0,272,0,13,13,4,0,0,2,3,0,18,0.18,0.33,0.38,0.63,0.1,0.78,0.16,0.53,0.78,0.36,284.31,284.31,269,269,315,315,4,3,14
5705067,4,3,0,0,0,0,90,9,9,10,10,10,9,0,0,0,1,2,1,1,1,0,0,0,1,0,4,9,0.09,247,247,0,0,4,11,2,0,0,4,1,0,6,0.14,0.28,0.41,0.69,0.27,0.83,0.19,0.61,0.7,0.27,125,125,125,125,125,125,4,4,12
5716059,3,3,1,0,0,0,95,9,10,10,10,10,9,2,1,0,1,4,1,2,4,0,100,80,2,25,12,9,0.26,1000,242,133,0,32,17,6,1,0,3,10,3,21,0.06,0.39,0.14,0.22,0.04,2.96,0.03,0.47,0.55,0.04,129,129,129,129,129,129,4,2,16
5718723,0,3,1,0,0,0,100,10,10,10,10,10,10,4,1,0,1,6,2,3,3,0,750,125,6,0,12,10,0.27,1002,498,90,0,22,10,2,6,1,3,0,0,7,0.13,0.14,0.77,0.67,0.14,0.78,0.13,0.37,0.47,0.14,350,350,350,350,350,350,4,2,12
5720219,0,2,0,0,0,0,96,10,10,10,10,9,10,0,0,1,2,2,1,1,1,0,0,10,2,10,25,10,0.54,1000,238,414,0,7,2,10,24,0,0,0,1,22,0.41,0.88,1.47,0.42,0.04,4.96,0.19,0.25,0.55,0.3,73.03,73.03,69,69,84,84,4,3,14
5726060,0,3,0,1,0,0,80,8,8,8,8,10,8,0,0,0,1,2,1,1,2,0,100,30,1,0,4,8,0.14,1000,476,200,0,22,16,4,0,0,3,9,3,17,0.09,0.26,0.08,0.29,0.12,3.21,0.04,0.58,0.69,0.24,94,94,94,94,94,94,4,2,14
5729795,4,2,0,0,0,0,95,10,10,10,10,8,9,0,0,0,1,2,2,1,1,0,0,20,1,0,8,9,0.17,238,238,0,0,29,3,11,95,4,3,0,4,25,0.28,0.19,1.34,0.32,0.12,1.91,0.06,0.06,0.11,0.14,58.58,58.58,55,55,60,60,4,3,13
5730369,0,2,0,0,0,0,91,9,9,9,10,8,9,4,1,0,3,4,2,2,4,0,100,50,2,0,206,9,4.37,1000,499,1000,0,34,2,11,125,6,3,0,0,22,0.36,0.39,1.56,0.53,0.14,2.14,0.18,0.04,0.24,0.14,60,60,60,60,60,60,4,2,10
5734753,4,3,1,0,0,0,88,9,9,10,10,9,9,0,0,0,1,3,1,0,1,0,0,0,1,0,8,9,0.17,291,246,0,0,39,13,8,11,2,3,2,4,24,0.11,0.46,0.25,0.29,0.09,3.58,0.08,0.33,0.15,0.31,80,80,80,80,80,80,2,0,5
5735341,3,3,1,1,0,0,98,10,9,10,10,10,10,4,1,0,3,6,2,2,3,0,100,90,4,60,20,10,0.57,792,308,106,0,47,8,16,31,0,6,2,2,36,0.15,0.26,0.16,0.33,0.05,3.41,0.09,0.15,0.53,0.16,263.72,263.72,230,230,304,304,3,2,12
5747720,0,3,1,0,0,0,93,10,9,10,10,10,10,0,0,0,1,2,1,1,1,0,0,0,1,0,7,10,0.15,230,230,0,0,17,14,3,0,0,3,10,3,16,0.11,0.24,0.06,0.29,0.1,3.27,0.07,0.63,0.71,0.29,199,199,199,199,199,199,4,1,10
5755232,3,3,1,0,0,0,99,10,10,10,10,10,10,4,1,1,1,5,1,1,2,0,0,45,2,10,326,10,6.88,1000,497,282,0,24,12,8,44,2,7,1,2,22,0.07,0.09,0.38,0.33,0.08,2.18,0.11,0.07,0.28,0.08,107.38,107.38,85,85,125,125,4,3,15
5774184,3,3,1,0,0,0,97,10,10,10,10,10,9,0,0,0,1,2,1,0,2,0,500,60,1,0,20,9,0.45,1000,270,157,0,44,12,16,15,1,3,2,5,37,0.16,0.24,0.08,0.11,0.02,3.64,0.08,0.08,0.35,0.02,110,110,110,110,110,110,4,1,14
5774984,4,3,0,0,0,0,93,10,9,10,10,10,10,0,0,0,1,2,1,1,1,0,120,20,1,15,10,10,0.21,988,214,25,0,25,22,20,1,1,8,5,5,44,0.07,0.39,0.12,0.17,0.04,2.62,0.15,0.38,0.32,0.04,130,130,130,130,130,130,3,3,13
5780038,0,3,1,0,0,0,98,10,9,10,10,10,10,4,1,1,2,4,1,1,2,0,0,78,2,10,340,10,7.28,1037,513,191,0,54,12,21,42,1,3,3,5,43,0.04,0.21,0.43,0.29,0.08,3.27,0.12,0.04,0.27,0.08,140.12,140.12,69,69,185,185,3,1,11
5785467,4,2,1,0,0,0,99,10,10,10,10,9,10,4,1,1,4,2,1,1,1,0,200,0,1,20,289,10,6.2,1000,490,80,0,21,1,12,61,1,0,0,0,22,0.3,1.08,3.25,0.58,0.03,1.18,0.11,0.09,0.35,0.03,49.47,49.47,45,45,54,54,3,3,14
5786557,0,3,1,0,0,0,80,8,8,8,10,10,10,0,0,0,1,2,1,1,1,0,0,10,1,0,2,10,0.04,358,199,0,0,26,17,4,0,0,3,9,2,18,0.05,0.01,0.11,0.08,0.06,3.28,0.05,0.84,0.56,0.34,99,99,99,99,99,99,4,1,9
5790254,3,3,1,1,0,0,100,10,10,10,10,10,10,4,1,1,1,4,1,1,1,0,0,50,3,25,44,10,1.44,1000,495,0,0,8,4,1,0,0,3,0,1,3,0.13,0.38,0.74,0.41,0.14,5.8,0.15,2.07,1.28,0.14,150.72,150.72,150,150,157,157,3,2,12
5801793,0,3,1,0,0,0,98,10,10,10,10,10,10,4,1,1,2,6,1,2,3,0,500,150,4,50,105,10,2.47,1000,312,1004,0,2,10,2,0,0,4,2,0,6,0.03,0.24,0.32,0.62,0.41,0.96,0.32,0.78,0.78,0.41,220.08,219.51,108,81,225,225,4,2,14
5804696,0,3,1,0,0,0,80,10,8,10,10,8,10,0,0,0,1,5,2,2,2,0,350,90,1,0,1,10,0.02,1000,420,6,0,40,15,57,29,2,11,10,9,114,0.12,0.3,0.23,0.13,0.07,1.63,0.07,0.19,0.31,0.07,250,250,250,250,250,250,4,4,15
5810061,4,2,0,0,0,0,100,10,10,10,10,10,10,0,0,0,1,1,1,1,1,0,0,0,1,0,1,10,0.02,241,241,0,0,35,4,14,19,0,3,1,2,35,0.06,0.05,0.13,0.45,0.15,3.54,0.05,0.08,0.69,0.18,100,100,100,100,100,100,0,0,0
5814328,4,3,0,1,0,0,99,10,10,10,10,10,10,2,0.9,1,1,6,1,2,2,0,0,50,1,0,187,10,4,1002,236,79,0,6,8,3,0,0,0,1,2,9,0.03,0.67,0.44,0.11,0.04,4.1,0.03,1.86,1.29,0.13,299.6,299.6,285,285,315,315,4,3,15
5819907,4,3,0,0,0,0,98,10,10,10,10,10,10,2,0.5,0,1,2,1,1,1,0,0,30,1,0,25,10,0.55,1000,246,174,0,4,2,2,1,0,0,1,2,5,0.42,0.66,0.48,0.09,0.35,4.16,0.45,0.38,0.77,0.39,90,90,90,90,90,90,4,1,10
5820228,3,3,1,0,0,0,99,10,9,10,10,10,10,4,1,1,1,3,1,1,1,0,0,50,1,0,62,10,1.32,1000,249,54,0,10,12,4,5,0,2,0,0,13,0.15,0.33,0.69,0.79,0.3,0.53,0.09,0.22,0.71,0.32,171.22,171.22,150,150,192,192,4,1,12
5825904,4,2,1,1,0,0,94,10,9,9,9,10,10,4,1,0,3,5,1,1,2,0,0,20,1,0,206,10,4.97,1002,244,289,0,19,15,15,9,0,0,6,6,31,0.09,0.51,0.1,0.21,0.05,2.57,0.12,0.15,0.5,0.16,96.4,96.4,65,65,107,107,4,4,16
5833140,3,2,0,0,0,0,100,10,10,10,10,9,10,3,1,1,2,2,1,1,1,0,0,20,1,0,20,10,0.43,1002,324,391,0,31,5,14,23,0,1,0,2,24,0.1,0.31,0.95,0.23,0.05,1.92,0.03,0.05,0.95,0.05,89.43,89.43,88,88,90,90,4,3,15
5834173,3,3,1,0,0,0,99,10,10,10,10,10,10,4,1,1,3,6,2,3,3,0,500,150,1,0,53,10,1.53,1000,330,1000,0,15,13,8,6,0,4,2,1,24,0.12,0.34,0.41,0.45,0.16,0.85,0.11,0.33,0.63,0.16,323.37,323.37,199,199,512,512,4,2,13
5834313,3,2,0,0,0,0,100,10,10,10,10,10,10,0,0,0,1,2,1,1,1,0,0,20,2,10,1,10,0.02,1000,162,6,0,57,13,22,35,1,3,2,4,47,0.06,0.09,0.28,0.17,0.1,3.39,0.08,0.13,0.2,0.1,180,180,180,180,180,180,4,3,14
5838728,3,3,1,0,0,1,99,10,10,10,10,10,10,4,1,1,6,12,2,4,4,0,600,150,7,35,60,10,1.28,1000,475,1000,0,28,12,21,52,3,4,2,7,41,0.18,0.21,0.34,0.15,0.07,1.83,0.18,0.08,0.04,0.18,595.38,595.38,445,445,825,825,4,3,14
5844497,3,3,1,0,0,0,97,10,10,10,10,9,10,3,1,0,1,2,1,1,1,0,125,80,1,0,82,10,1.75,1000,249,135,0,21,4,6,25,0,3,1,1,16,0.33,0.36,0.26,0.36,0.07,3.17,0.13,0.1,0.76,0.1,91.2,91.2,72,72,103,103,3,2,12
5844616,3,3,1,0,0,0,100,10,10,9,10,10,10,3,1,0,482,5,2,2,3,0,0,100,1,0,14,10,0.3,1006,246,246,0,39,25,23,1,0,21,11,8,51,0.13,0.13,0.15,0.13,0.12,2.14,0.07,0.49,0.57,0.12,348.56,348.56,269,269,599,599,4,4,15
5846300,4,2,0,0,0,0,99,10,10,10,10,9,10,0,0,0,1,2,1,1,1,0,0,0,1,0,19,10,0.64,1000,247,1000,0,8,3,7,0,0,1,0,0,13,0.42,0.45,1.31,0.97,0.14,4.2,0.17,1.11,1.24,0.14,60,60,60,60,60,60,4,1,12
5847593,3,3,0,0,0,0,96,10,10,10,10,9,9,4,1,1,1,2,1,1,1,0,0,45,2,25,140,9,3.19,1002,231,348,0,27,7,13,35,0,3,1,2,29,0.25,0.35,0.22,0.48,0.06,3.21,0.05,0.09,0.58,0.06,102.04,102.04,86,86,116,116,4,2,10
5858907,0,3,0,1,0,0,87,9,9,10,10,10,9,1,0,0,1,4,1,2,3,0,0,75,2,25,6,9,0.13,841,248,97,0,3,3,4,0,0,2,0,0,8,0.15,0.17,2.2,0.7,0.09,5.66,0.28,0.89,1.3,0.09,138.9,138.9,125,125,150,150,4,1,10
5862599,3,3,1,1,0,0,97,10,10,10,10,10,10,4,1,1,14,6,2,2,4,0,500,200,1,0,248,10,5.39,1000,210,524,0,35,13,19,45,3,4,2,8,40,0.15,0.21,0.31,0.14,0.07,1.82,0.17,0.12,0.05,0.17,388.5,388.5,195,195,495,495,4,6,20
5862637,0,3,1,0,0,0,94,10,10,10,10,10,10,3,1,0,3,4,1,1,3,0,0,100,1,0,61,10,1.31,1004,230,139,0,1,12,1,0,0,0,1,0,5,0.04,0.54,0.26,0.87,0.16,0.65,0.32,0.54,1.06,0.21,151.76,151.76,99,99,169,169,4,3,11
5867727,3,3,0,0,0,0,97,10,9,10,10,10,10,2,1,0,2,3,1,1,1,0,100,50,2,55,15,10,0.32,1000,255,174,0,31,9,15,38,2,2,0,5,38,0.06,0.04,0.52,0.25,0.14,1.21,0.02,0.16,0.27,0.14,115,115,115,115,115,115,4,4,15
5873979,4,3,0,0,0,0,100,10,9,10,10,10,10,0,0,0,1,2,1,1,1,0,0,10,1,0,4,10,0.43,756,475,67,0,35,8,15,10,0,6,2,3,34,0.13,0.45,0.26,0.05,0.05,3.75,0.02,0.11,0.6,0.14,80.09,80.09,70,70,88,88,2,3,11
5881837,3,2,0,0,0,0,99,10,10,10,10,9,10,3,1,1,2,4,1,1,2,0,0,20,2,20,20,10,0.43,1002,271,391,0,31,4,13,24,0,1,0,2,24,0.21,0.32,0.83,0.12,0.09,2.03,0.06,0.07,1.07,0.09,91.42,91.42,90,90,95,95,4,3,15
5890689,4,3,0,0,0,0,95,10,9,10,10,10,9,0,0,0,1,2,1,0,1,0,0,0,1,0,4,9,0.09,245,245,0,0,20,10,3,1,1,2,2,2,11,0.16,0.44,0.44,0.29,0.22,3.73,0.19,0.44,0.3,0.27,100,100,100,100,100,100,2,1,9
5905310,0,3,0,0,0,0,77,8,8,8,8,10,8,4,1,0,41,2,1,1,1,0,200,75,1,0,6,8,0.13,1000,367,586,0,9,12,3,3,0,2,0,0,8,0.09,0.17,0.6,0.75,0.15,0.71,0.11,0.4,0.61,0.15,84.47,84.47,80,80,90,90,4,2,12
5924743,4,3,0,0,0,0,91,10,9,8,9,10,9,4,1,0,28,2,1,0,1,0,0,150,1,0,11,9,0.45,461,204,0,0,14,19,5,0,0,3,4,4,18,0.12,0.19,0.36,0.15,0.16,3.48,0.09,1.28,0.66,0.22,115.21,115.21,95,95,119,119,4,2,12
5931303,0,3,1,0,0,0,90,9,9,10,10,10,9,0,0,0,1,2,2,1,1,0,2100,500,2,300,4,9,0.09,972,163,22,0,18,13,3,3,1,0,2,2,14,0.05,0.53,0.29,0.05,0.05,3.54,0.05,0.44,0.23,0.05,250,250,250,250,250,250,3,1,11
5939372,3,3,1,0,0,0,91,9,10,10,10,8,10,0,0,0,2,7,2,3,4,0,200,150,8,25,16,10,0.37,1000,316,437,0,40,6,19,146,3,0,2,3,38,0.11,0.6,0.33,0.16,0.04,0.72,0.08,0.09,0.24,0.12,196.18,196.18,190,190,225,225,3,4,14
5948146,3,3,1,0,0,1,93,10,10,10,10,9,10,2,1,1,4,6,1,2,3,0,200,90,4,7,61,10,1.38,1000,418,0,0,33,3,25,79,3,3,0,4,44,0.26,0.28,1.83,0.13,0.07,1.54,0.05,0.05,0.26,0.07,88.15,88.15,56,56,105,105,4,2,13
5954909,4,3,0,0,0,0,93,10,9,10,10,10,10,0,0,0,1,3,1,1,2,0,95,20,1,50,10,10,0.21,1000,250,0,0,49,14,9,59,1,3,4,4,27,0.18,0.4,0.38,0.05,0.07,2.9,0.05,0.04,0.41,0.12,95,95,95,95,95,95,4,1,6
5955389,0,3,1,0,0,0,88,9,10,9,9,9,9,4,1,0,10,3,1,1,2,0,200,53,2,5,12,9,0.26,1000,248,995,0,30,10,7,6,1,0,2,5,21,0.13,0.51,0.33,0.33,0.17,3.67,0.14,0.34,0.23,0.31,145.22,145.22,70,70,175,175,4,3,14
5955626,3,3,1,0,0,0,98,10,10,10,10,9,9,3,1,1,2,2,2,1,1,0,500,100,1,25,12,9,0.4,1000,492,0,0,68,9,24,70,2,0,0,4,52,0.14,1.03,0.62,0.17,0.11,0.52,0.07,0.02,0.39,0.11,137.99,137.99,130,130,156,156,4,2,14
5958252,0,3,1,0,0,0,85,9,8,10,10,9,9,4,1,0,1,3,1,1,1,0,100,25,1,25,98,9,2.16,1000,42,1000,0,13,1,13,9,0,0,0,2,20,0.31,0.75,0.66,0.47,0.04,2.42,0.05,0.06,1.25,0.04,77.52,77.52,58,58,104,104,3,2,9
5959473,4,3,0,0,0,0,100,10,10,10,10,10,10,0,0,0,1,2,1,1,1,0,0,20,1,0,5,10,0.11,243,243,0,0,20,12,5,0,0,3,9,4,18,0.13,0.29,0.08,0.31,0.05,3.27,0.04,0.58,0.65,0.3,145,145,145,145,145,145,4,1,9
5963536,0,3,1,0,0,0,96,10,9,10,10,10,10,0,0,0,1,4,1,1,2,0,100,50,2,0,20,10,0.43,271,247,21,0,2,3,1,0,0,3,0,0,4,0.26,0.45,0.87,0.77,0.25,5.74,0.19,1.89,1.87,0.25,110,110,110,110,110,110,4,5,18
5966834,4,2,0,0,0,0,87,7,8,8,9,8,10,0,0,0,1,2,1,1,1,0,0,0,1,5,3,10,0.06,196,196,0,0,34,7,15,14,0,3,1,3,34,0.18,0.38,0.11,0.11,0.05,3.74,0.05,0.17,0.5,0.05,87,87,87,87,87,87,3,1,6
5970073,0,2,0,0,0,0,96,10,9,10,10,10,10,4,1,0,8,2,1,1,1,0,0,0,1,0,83,10,1.83,1001,190,562,0,28,22,8,0,1,9,11,2,26,0.1,0.05,0.08,0.13,0.12,3.15,0.06,0.79,0.36,0.17,99.85,99.85,89,89,100,100,3,1,4
5970241,4,2,0,0,0,0,80,8,8,9,8,10,8,3,1,0,2,1,2,1,1,0,0,45,1,0,4,8,0.09,1000,248,80,0,24,7,3,7,2,4,0,1,11,0.07,0.27,0.65,0.44,0.06,0.93,0.06,0.12,0.36,0.06,66.89,66.89,49,49,120,120,2,2,12
5970323,0,2,0,0,0,0,99,10,10,10,10,9,10,3,1,0,3,1,1,1,1,0,100,30,1,0,39,10,0.86,852,273,80,0,27,1,10,102,4,3,0,3,17,0.32,0.41,1.43,0.44,0.16,2.1,0.02,0.07,0.32,0.16,38.42,38.42,37,37,42,42,4,6,17
5970948,3,3,0,0,0,0,100,10,10,10,10,10,10,4,1,0,1,4,1,1,1,0,500,10,4,25,9,10,9,620,380,23,0,4,0,6,0,0,0,0,0,13,0.57,0.57,0.9,0.54,0.13,3.68,0.24,0.6,1.23,0.21,62.56,62.56,45,45,77,77,3,1,12
5977272,3,3,1,0,0,0,95,10,10,10,10,9,10,4,1,1,1,4,1,1,2,0,200,80,2,10,150,10,3.24,1000,361,593,0,46,7,15,44,1,0,1,2,38,0.1,0.8,0.34,0.2,0.1,0.63,0.09,0.06,0.27,0.1,95.82,95.82,53,53,150,150,4,2,12
5984767,0,3,1,0,0,0,97,10,10,10,10,9,10,4,1,1,1,6,2,2,0,0,500,75,4,25,36,10,1.23,1002,288,1000,0,16,5,7,22,0,0,1,4,14,0.2,0.57,0.39,0.06,0.01,2.22,0.06,0.14,0.86,0.06,162.46,162.46,150,150,188,188,2,1,7
5985721,4,2,1,0,0,0,100,10,10,10,10,10,10,3,1,0,1,2,1,1,1,0,95,25,1,0,9,10,0.2,1000,126,60,0,0,0,0,0,0,0,0,0,2,0.82,1.89,0.89,1.5,0.19,6.65,0.63,3.42,1.3,1.48,95,95,95,95,95,95,4,4,12
5985967,0,3,1,0,0,0,96,10,10,10,10,9,9,4,1,1,2,3,1,1,1,0,150,50,1,0,44,9,1.03,1006,257,203,0,39,10,13,43,1,3,2,3,27,0.09,0.45,0.25,0.19,0.01,2.99,0.13,0.02,0.44,0.06,114.21,114.21,98,98,130,130,3,2,10
5986989,0,3,1,0,0,0,97,10,10,10,10,10,10,4,1,1,2,7,2,3,4,0,500,70,2,25,15,10,0.35,1000,219,0,0,9,2,5,4,0,0,0,2,11,0.32,0.54,1.69,0.32,0.11,5.41,0.21,0.34,0.75,0.11,73.68,73.68,68,68,111,111,4,3,13
